Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSMUSG00000038437,Mllt6,0.5298832620079134,-0.14603954753442827,0.3995765403646331,0.42458807753217986,-0.5289994986943067,0.003982844896578754,0.6158772065005498,0.14059247369722339,0.6854985985501418,0.6914753917619798,0.32874888057615326,0.23013934990574614,1.0812974042597547,0.9841063599664611,0.02165034750785316,0.6659861725964342,0.2597331503291933,0.5221221299066023,0.637094344530298,0.1815044549526088,0.776637707842348,1.1101612144667028,1.0048903315869948,0.08551442765536375,0.5699094409642113,0.017715519624073917,0.9743780229646551
ENSMUSG00000026303,Mlph,0.003578833094201918,-2.8450708062653467,0.000000000000000000000000000000000000000009408985804139856,0.003929596202893764,-2.4284916932862375,0.00000000000000000000008753688063044073,0.016594556148718423,-0.008226280798766084,0.9767030644200851,0.007236208567442735,-1.269395428572194,0.0009632664816101122,0.06878789290491744,2.1909062609426875,0.00000001535627494306495,0.0035362097659987655,-2.248430198370869,0.000011583048121222828,0.45080113217880463,5.645819069072848,0.000000000000000000000000000000000000000000000000000000000000000000000000021677968444035923,0.030990852761167264,0.9347912969349661,0.15456931542041685,0.05047003669980868,1.6830533676219845,0.00008427899221594222
ENSMUSG00000024142,Mlst8,0.08928571529845131,-0.28945376150587965,0.08130534253796369,0.09378316791540361,-0.1436009344687874,0.5110487563167496,0.1618751986582533,0.7587509537418775,0.005417619797696732,0.14625490777658298,0.6000271060899918,0.0209361259735372,0.08487862808735426,-0.25290858838965713,0.8885944579538546,0.09862096125174336,-0.03501270424829794,1,0.0647048943663584,-0.6378132159804695,0.7819027853742287,0.07231198977605695,-0.4778126069774409,0.8606851671401514,0.08530776114746422,-0.2440497320087638,0.9029216798749833
ENSMUSG00000017801,Mlx,0.09073575974179174,-0.02163713202807216,0.9203424574481865,0.0982399050723441,0.14005457524023424,0.5001168232256399,0.08453830490856556,-0.12238285466240617,0.851745858121657,0.07625850567228114,-0.2852266226298932,0.44469848264984774,0.09614214271506004,0.07814658016711817,0.8265614433540106,0.08349384169719308,-0.13868768420866529,0.8881181959581151,0.09385764897098141,0.0461928149986921,0.8995732717855478,0.12396341104466906,0.4535721427504411,0.478552015237352,0.10094007339961736,0.15064302908057003,0.6973568917717895
ENSMUSG00000005373,Mlxipl,0.003177756971575841,-3.6023175813027377,0.00000000000000000000000000000000000000000000000000000000000000001863242751983047,0.0032586895341070237,-3.2699797622041498,0.000000000000000000000000000000000000014782981270766025,0.04336501936976418,0.937329679448152,0.0010229056963195632,0.005983787853846877,-2.0979525860684074,0.000000052607703916478874,0.003620415416048286,-2.6392266853201427,0.0009520600124796955,0.0019645609811104253,-3.584241306980446,0.00000000007578823638991069,0.8944918364052622,6.681189485757562,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000821368938484242,0.009641598636807592,-1.2560162341729004,0.3592009868227725,0.06967544889531109,1.603259148613808,0.00010396197546093027
ENSMUSG00000074064,Mlycd,0.08218975312891301,-0.044828006175901436,0.8221700831337719,0.08693033551279619,0.07426476769023171,0.7402504863817709,0.10285493763875476,0.3275690946033327,0.2633051414074245,0.07152713853203012,-0.24564438532982757,0.5260497587261929,0.08890131188296346,0.09502528365988017,0.8097618819532205,0.07445686118408512,-0.17695844323783083,0.8269631755234264,0.0839030498376955,0.013939625275781964,0.925923637167649,0.07644410347754592,-0.12196809296613598,1,0.08084138621827762,-0.045031414921886004,0.9534792385531866
ENSMUSG00000039533,Mmd2,0.2228132121235022,-0.5486332927014033,0.0004801243942390311,0.09814406126251743,-1.833722384544848,0.00000000000000000000015354125591577139,1.404118623564675,2.9156060969102553,0.0000000000000000000000000000000000000000000006484872104822669,0.18034858275780355,-0.7050920950678958,0.018703961619448373,0.3696846408164861,0.3959747803966236,0.4826950860513099,0.13280432232306474,-1.1458643392921681,0.003477005350113463,0.21829013813705525,-0.38151904910321033,0.962457590526361,0.3415880659897547,0.27418938555227323,0.6561531019472058,0.28808118293253626,0.023238429005607575,0.858284577692029
ENSMUSG00000027820,Mme,0.015024928593761502,-2.464097659093939,0.0000000000000000000000000000000000000000000002716620531702621,0.085205146935916,0.9309383272606406,0.000000045369993322228045,0.011584878820803429,-2.3332394414310222,0.000000000802118664248116,0.01252420713595858,-2.234653162787242,0.00000000014892777082824022,0.014883930043754065,-1.8902775209320835,0.005130507350129214,0.35244224001121033,3.331557763606219,0.00000000000000000000000000000000000000000000000019925878844643193,0.016353984290398277,-1.7164558324091734,0.17140882622141135,0.012396341104466906,-2.1020395493928614,0.039944782068938645,0.044217111798947425,-0.31820623230115963,0.8172148722614351
ENSMUSG00000049723,Mmp12,0.0018202685565337341,-1.3736953228366904,0.0000011384923914530451,0.0014855790523134963,-1.4975950625136996,0.00001596467498446212,0.009393144989840618,1.6340494198408368,0.00002779181366975801,0.011132628565296515,1.9917289475717332,0.000000009689673679055897,0.007643099211657493,1.2198760113341107,0.07655905648179025,0.0015716487848883402,-1.073852662175515,0.17685650807542436,0.009954599133285906,1.6193794603052636,0.10075103668872894,0.004132113701488968,0.4309695109166247,0.7577684791623733,0.003126462450430626,-0.010211685376331658,1
ENSMUSG00000050578,Mmp13,0.0009255602829832547,-0.5936734868934845,0.14971616232572219,0.0010063600031801102,-0.3162652977991396,0.5580447641021082,0.0018786289979681235,0.7912682369339823,0.3174919610229751,0.0013915785706620643,0.3313590441925527,0.7378178157733793,0.0020113418978046035,0.9990340415610621,0.5030781728802847,0.0005893682943331276,-0.6998911058995869,0.577731590411574,0,-0.8200719380645918,0.925923637167649,0.004820799318403796,2.239941260489511,0.044721325673836854,0.004019737436267948,1.954924051268141,0.02515047288575977
ENSMUSG00000000957,Mmp14,0.015580264763551455,-3.342373296478311,0.000000000000000000000000000000000000000000000000000000000000000000000000000005619325002483186,0.025686141033549482,-2.2990844085070603,0.0000000000000000000000000000028749509594614776,0.5562307358150619,3.205104163932284,0.00000000000000000000000000000000000000000000000000000003126027001706392,0.030753886411631626,-1.7930883267319349,0.00000005272893117150594,0.0953376059559382,-0.06783126357989167,1,0.012966102475328808,-3.0114006138780853,0.000000000009255394118783704,0.22611160888463702,1.211372361072128,0.043630632106902024,0.49516495856176135,2.416619906564595,0.000000010692102304511326,0.8079672246898575,3.3427258529895334,0.0000000000000000000000000001133273574466372
ENSMUSG00000031790,Mmp15,0.06016141839391156,-2.0208837582463315,0.000000000000000000000000000000000007355165610808015,0.2812536599363842,1.120350241953051,0.000000000004119324582496449,0.45306269334331245,1.6494357595492848,0.000000000004570630562641196,0.12357217707479132,-0.4904131445956095,0.1406559927494419,0.24457917477303978,0.5539357632663826,0.22517488825897392,0.025932204950657615,-2.776817497945729,0.00000000006281010794594517,0.10452329089950202,-0.6963484464615255,0.7509130232771403,0.2727195042982719,0.7075324593683794,0.22801757815068957,0.2563699209353113,0.6227426164319312,0.15099149989662253
ENSMUSG00000028226,Mmp16,0.28022880167789677,0.9472380482757194,0.00000000022073949789020683,0.19307735489584116,-0.0712626547903179,0.7696762422734857,0.14982066258795784,-0.4491969198790424,0.19841261348488146,0.05315830139929086,-2.011974552988344,0.0000000006297819144526405,0.033790543883117335,-2.589300840675665,0.000080622945417285,0.1815254346546033,-0.15007392307671452,0.8081859115352057,0.0561723808235419,-1.8358112510300044,0.12186231012825437,0.03994376578106003,-2.3239082530784465,0.01614107318580276,0.14917692263483273,-0.4322342679101716,0.6767471853678249
ENSMUSG00000031740,Mmp2,0.0033628690281724922,-2.705570685025128,0.0000000000000000000000000000000000007590646498681021,0.007523739071394159,-1.1636823429954433,0.0000004020871269950331,0.04947056361316059,2.1180731715535126,0.0000000000000007579119891698128,0.013498312135422024,-0.09695839528678452,0.905680346875031,0.007240830832096572,-0.9460470595507049,0.32017673490328113,0.0027503853735545954,-2.375429744266703,0.00000901764261788228,0.06257176598065427,2.215088901515825,0.000027728319101446943,0.050962735651697275,1.9024131284315828,0.0005376651832891202,0.12416522303138772,3.461361229675765,0.000000000000000000000002409859043856995
ENSMUSG00000023903,Mmp25,0.000586188179222728,-3.09848079321074,0.009890555999906044,0.0009105161933534332,-2.146984212922253,0.2614177158060636,0.0015655241649734362,-1.0347023632909682,0.7488149623035198,0.001252420713595858,-1.3635211486066385,0.7896617293292288,0.06516747748886915,5.574038051615816,0.00007187180679345664,0.0009822804905552126,-1.5839919861397842,0.8317415284439251,0.003555213976173538,0.3406814174794697,0.548403824505903,0.02066056850744484,2.80711444776714,0.11894483642487903,0.003573099943349287,0.25628657576103286,0.4403239659256033
ENSMUSG00000020682,Mmp28,0.004473541367752397,-3.435489323825692,0.000000000000000000000000000000000000000000000000000000000000000022031853526779813,0.005319331445380583,-2.8876696932255728,0.00000000000000000000000000000000007935922650574043,0.07827620824867182,1.563175663976534,0.000000001249064699996829,0.009741049994634451,-1.730173783784771,0.0000017452777060029516,0.4247954088163322,4.5633197523940705,0.00000000000000000000000000000000000000000000000000000000000000000011173076964783985,0.004322034158442936,-2.8466685954915514,0.000000006529419319027648,0.03199692578556184,0.09178766931884397,0.8869372902599404,0.13429369529839147,2.229303532402814,0.0000018705483244547875,0.1322046979039236,2.256286575761034,0.0000000011380315041662568
ENSMUSG00000043613,Mmp3,0.000586188179222728,-0.2259417023929977,0.6697298746240603,0.0008625942884400946,0.6097341207570839,0.3300303055537909,0.00015655241649734363,-1.1833464446461033,0.24353924954874553,0.0008349471423972387,0.5841251145725206,0.586368011500498,0,-0.7746901026152617,0.6507372722204932,0.0007858243924441701,0.5771827532035143,0.7602505669277173,0.0007110427952347077,1.0941981879095248,0.8432108235396197,0.000688685616914828,1.0472961825471145,0.8298091931935991,0.0008932749858373217,1.021266546096836,0.5923646568059253
ENSMUSG00000018623,Mmp7,0.00030852009432775156,-2.3932927601714837,0.000008084356588202257,0.0003833752393067087,-1.7652501290013198,0.0066382890929639945,0,-3.03749557818265,0.0369450064351554,0.0002783157141324129,-1.6072404111433016,0.17044697489429078,0,-1.6013584997296988,0.669069339283698,0.0005893682943331276,-0.6378301377673345,0.7951049668857224,0.0007110427952347077,0.2554790949425847,0.9045814448121791,0.000688685616914828,0.20857708958017618,0.8811584434683808,0.030371349518468937,6.516814125984253,0.00000000000000000000000029447418508599007
ENSMUSG00000017737,Mmp9,0.002375604726323687,-0.5148547400523977,0.08560247508396852,0.0032586895341070237,0.1817615661507368,0.6328430728340608,0.0017220765814707798,-0.7308342399485976,0.2985124585147729,0.0011132628565296515,-1.3504649957811914,0.030064653609251785,0.004827220554731048,0.8271215827981155,0.32344960951873764,0.0011787365886662552,-1.1868667201653142,0.16649674241042886,0.007110427952347076,1.4148657365909694,0.20585187131997706,0.005509484935318624,1.0659118607144622,0.3934435070620748,0.016972224730909112,2.7430799150304956,0.00000033968995884581285
ENSMUSG00000054641,Mmrn1,0.000586188179222728,0.16108142071624876,0.8234553210254208,0.0002875314294800315,-0.986957672546179,0.12190230616939159,0.0006262096659893745,0.4814693637642673,0.8676929476512653,0.0005566314282648258,0.2957351344618324,0.862663705823924,0.001206805138682762,1.5609129291691772,0.32883457277681954,0.00039291219622208506,0.02866224845041998,1,0,0.3027848097209418,1,0.002066056850744484,2.3554184779094474,0.15737882507507195,0.0013399124787559825,1.7164119645684153,0.24031937293605152
ENSMUSG00000025159,Mms19,0.15333448688089252,-0.18249476248022223,0.28856140959983084,0.15910072431228411,-0.07741637746992724,0.7460845330711925,0.17627802097600892,0.0993380809425326,0.7800064258878551,0.18507994989805457,0.17827243958813366,0.5458612496384997,0.20837502061255692,0.34574323978842525,0.4701861806497374,0.17189908584716224,0.058967447549090224,0.8427038704028913,0.25810853467019884,0.6577875982805184,0.33328963685687435,0.16528454805955872,0.0021905822205523506,0.9051101241667066,0.1907142094762682,0.21277903249033558,0.612453787222367
ENSMUSG00000023921,Mmut,0.1254442703536638,-0.8035334117205624,0.00000024835247290723835,0.1290536899316208,-0.6264869571694254,0.0006495689658728295,0.31279172816169254,0.8857332995220895,0.0007572877342886096,0.2947363412662253,0.7981496809240325,0.0012587423578332838,0.2449814431526007,0.45613108605230446,0.32490738058516155,0.17150617365094015,-0.08039286552682556,0.9836165172554909,0.17633861321820749,-0.03244648643291903,0.952881357176567,0.3229935543330544,0.8598995590342373,0.11935092545529014,0.584648478230527,1.7895571577503224,0.0000014985332988575412
ENSMUSG00000001566,Mnx1,0.0005244841603571777,-1.1731250039495489,0.012099626601918911,0.0005271409540467245,-0.9463156880488324,0.10008086082106259,0.0007827620824867181,-0.04769134528853769,1,0.0033397885695889548,2.274775515826187,0.000020857938440199417,0.002413610277365524,1.6313022570605753,0.14550152509538583,0.0009822804905552126,0.30517988364783477,0.92370731929527,0.0014220855904694153,1.1701470411428225,0.6751355296134901,0,-0.500191612755378,1,0.002233187464593304,1.5439447685636498,0.1750458173513953
ENSMUSG00000025147,Mob2,0.17533196960646122,-0.3130215718769236,0.054945322301703244,0.21814051116551725,0.1675780641250051,0.3984054350074541,0.15060342467044457,-0.44274620206248905,0.20488900209706049,0.18521910775512077,-0.12452350736367235,0.7414978877069501,0.28721962300649734,0.5401173086667241,0.23419655774966755,0.1353582515985083,-0.5968611933143699,0.1787839868657073,0.17562757042297278,-0.18964272222885992,1,0.8684325629295981,2.207078211035885,0.0000006115467277767069,0.22644520890976105,0.18302894196389863,0.647979591872522
ENSMUSG00000076439,Mog,0.050288775375423506,-4.592088888836598,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001002697474130724,0.12799940802352736,-2.9019218282724615,0.000000000000000000000000000000000000000000000013896669829934606,0.17314697264606205,-2.1868509281981856,0.0000000002009349151754395,7.2065679438876336,6.213817548035126,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005451103363948503,0.1597005466856855,-2.244146888292952,0.0005173610087706127,0.0933166466027452,-3.0672918493034222,0.0000000000004463971845583828,0.3548103548221191,-1.071058253197367,0.4704134313461818,0.108123641855628,-2.7884006321934,0.0038040999426374946,0.03885746188392349,-4.273477047035027,0.000000004542051298940051
ENSMUSG00000078365,Mos,0.0005244841603571777,0.18595608935527963,0.8102787767015813,0.0005271409540467245,0.21807112985204924,0.8110968561142053,0.0004696572494920309,0.30763990786603834,1,0.0002783157141324129,-0.3316059685298747,0.685154819499959,0.001206805138682762,1.7437769863189878,0.27503095069042977,0.00039291219622208506,0.20699948970893267,1,0,0.47270981116325395,1,0.000688685616914828,1.4623336818259585,0.7552272934215313,0,-0.21319870754018666,0.7839017691365078
ENSMUSG00000015365,Mov10l1,0.000586188179222728,0.10663363669387316,0.924193458060155,0.0005271409540467245,-0.05323089196534525,1,0.0004696572494920309,0.09082851879288967,1,0.0005566314282648258,0.2609697163011564,0.8730013114456223,0.0004022683795609207,0.46137725561826315,1,0.00039291219622208506,-0.004504615484780317,1,0.0014220855904694153,1.9201687881344753,0.4793093674505,0.000688685616914828,1.2558828043585315,0.7658122585116538,0.0008932749858373217,1.2342602694310347,0.5137982163965326
ENSMUSG00000020000,Moxd1,0.01801757350874069,-1.2518203342186043,0.0000000000017644277721037562,0.0611004287645067,1.4269592868387493,0.0000000000000012856512228390773,0.008923487740348587,-1.9423383451423089,0.0000018618650582783217,0.005148840711449639,-2.7493883696918076,0.000000000011853657372537377,0.012470319766388542,-1.3788061964137128,0.07773867572843737,0.006679507335775446,-2.3311091975816156,0.0000009427953183415236,0.0092435563380512,-1.7400818398909177,0.23092889013916953,0.064047762373079,1.0054085454865556,0.0970837788779366,0.21617254657263185,2.977323198509239,0.0000000000000000032360872274128836
ENSMUSG00000023861,Mpc1,0.4570108157276984,-0.19169344788210996,0.2570194324676448,0.5444886836253531,0.18774126225684062,0.33439619427406125,0.48593870080775464,-0.030290586308066247,0.9937377823187239,0.653902770354104,0.4468650390612199,0.09091163667424704,0.4083024052543345,-0.2865654804945734,0.747328284525026,0.4162904718972991,-0.26657205453959665,0.606435430227322,0.5382593959926737,0.12254847817297188,0.8279244132265028,0.34778623654198815,-0.5167901461778224,0.8317386988279044,0.46048325519913935,-0.10792248726183651,0.9635074682104422
ENSMUSG00000026568,Mpc2,0.5052633584805587,0.21214364061608626,0.19712347590267162,0.5949504494990986,0.5097430290370624,0.002936553999168417,0.3046510025038307,-0.6501947110876727,0.04918598382753202,0.3533217990910982,-0.4276877179477412,0.1663298925028079,0.2530268107438191,-0.8952038132227769,0.21601635453357665,0.31138291550600244,-0.6079953259733697,0.12787501831795145,0.27517356175583185,-0.7626777473597539,0.689272529978266,0.26376659127837915,-0.8246880117145918,0.5752020185710787,0.2974605702838281,-0.6558985389213172,0.4256603575330349
ENSMUSG00000032306,Mpi,0.14447996017368606,0.00711317334259709,0.977355505032241,0.17472326531403248,0.39210787470778596,0.02889079038297983,0.10520322388621492,-0.48531635040525467,0.1957546549056544,0.08655618709518041,-0.7890972809854584,0.012091273776130293,0.08125821267130598,-0.8398403441034188,0.2640552948417361,0.193902168835599,0.46422012555520675,0.1862839188947429,0.20122511105142227,0.4963978145972563,0.4862283065641779,0.08195358841286454,-0.8143792961381986,0.5908165507713397,0.10853291077923459,-0.4136752750635728,0.6976873606997744
ENSMUSG00000006389,Mpl,0.002560716782920338,0.7420859078687219,0.012557302507535149,0.0008625942884400946,-1.369507319076119,0.0004973239572867348,0.001252419331978749,-0.5224350906916477,0.5152424677213346,0.0029223149983903353,0.7139750657790191,0.14794336677829725,0.004424952175170128,1.3582837626541586,0.07898201863694983,0.0009822804905552126,-0.7834777361725607,0.36930532964189067,0.002133128385704123,0.5372500633579644,0.8461769227778778,0.001377371233829656,0.06591186071446131,1,0.0017865499716746434,0.1827299687909516,0.9290355523898638
ENSMUSG00000012429,Mplkip,0.05670599333744074,-0.17507828214476717,0.3239410847463454,0.058943943043406465,-0.06745853900123588,0.7894175768266358,0.05855060377000652,-0.062086874632161226,0.9835943228680256,0.06303850925099153,0.0536364025465752,0.8081563884965025,0.06959242966403928,0.20295652509760131,0.6745243114024658,0.07740370265575076,0.3721985472516862,0.2856744413483567,0.08888034940433845,0.5639883840388666,0.43854705710267006,0.06611381922382349,0.13090288468002909,0.8188009642352762,0.07682164878200967,0.34983225448268485,0.44424138723492884
ENSMUSG00000017314,Mpp2,0.9091470139650183,0.9001712756809905,0.000000001151476964254558,0.4414086661567617,-0.738655902049596,0.000043349317395517984,0.36226229177485314,-0.9188059988314009,0.0045183541062875825,0.932914273771848,0.5619691034428815,0.02819640581634763,0.2292929763497248,-1.5514790812771695,0.015069776458462494,0.5862249967633509,-0.17979467658640502,0.75908101891732,0.27304043337012773,-1.2838699044696371,0.3281923620112209,0.31472932693007644,-1.0782574156259725,0.37565223982384244,0.1460504601844021,-2.2025205108792663,0.0006982937388996521
ENSMUSG00000052373,Mpp3,0.325612107553509,1.4921330172892335,0.000000000000000000000006604592826625624,0.11999644990299982,-0.9394146763661491,0.0000002615828501194966,0.08954798223648056,-1.2345267262893609,0.00028140145293568047,0.027831571413241288,-2.9659564962131952,0.00000000000000002847650914392028,0.039422301196970225,-2.375059243190862,0.0002659089390287897,0.37189139372420355,0.972243609562691,0.0007993469755734622,0.05688342361877661,-1.8247895967852608,0.12483617656710612,0.02823611029350795,-2.8227523299027735,0.003602591237648358,0.029031437039712955,-2.807512000157679,0.000033388553334798824
ENSMUSG00000005417,Mprip,1.173055102652977,-0.20097261061055705,0.23111755259538336,1.1524259693559664,-0.19720424045805665,0.3339044623514842,0.9471421198089289,-0.4631921830610715,0.17665154095359764,1.0665058165554062,-0.28322403493469606,0.38048415598262475,2.8870801601087277,1.236479440889487,0.0021592706029050354,1.58481134346178,0.33551259346424617,0.37141092811986104,0.99688199891906,-0.3628656959169166,0.8548441495398695,3.692732277897308,1.5829611412616598,0.0016249689972188273,1.678910335881246,0.4078027532620557,0.43427346488584595
ENSMUSG00000026712,Mrc1,0.0012340803773110063,-5.344838101106267,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002507274134922177,0.0016293447670535119,-4.625180065052251,0.000000000000000000000000000000000000000000000000007171439388170169,0.02160423347663342,-0.5463600071860322,0.2598958236606014,0.0016698942847944774,-4.226767271556286,0.00000000000000043106840211152393,0.04304271661301851,0.5066065096112613,0.3702317794786648,0.002553929275443553,-3.5806576340750134,0.000000001314094540533817,0.38894040899338506,3.9895413121988237,0.00000000000000000000005361469629692587,0.2837384741689092,3.4363256777148448,0.0000000000000021283428389379732,0.5172062167998093,4.93866608412257,0.00000000000000000000000000000000000000000000000000000000000028775999373056283
ENSMUSG00000031928,Mre11a,0.07716087559137066,-0.42006148680263067,0.009894997151363978,0.08731371075210291,-0.11378327475147287,0.6201146820607906,0.1080211673831671,0.2446508489902679,0.4133279444426468,0.11327449565189204,0.32407547692085314,0.21924846749648585,0.11183060951793594,0.28598524908212264,0.5546137791932154,0.13359014671550892,0.574332088462524,0.0689893544400412,0.12798770314224736,0.48330982241250187,0.5097001773794904,0.10261415692030938,0.15917116328685577,0.7801179095341305,0.11255264821550254,0.2950749206276413,0.5119328955805343
ENSMUSG00000031070,Mrgprf,0.0004319281320588522,-6.097514810556044,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004226559952801519,0.0009584380982667717,-4.654781885015193,0.0000000000000000000000000000000000000000000000000020426518185170984,0.005009677327914996,-1.965011846283124,0.000005271808547778046,0.004035577854919987,-2.2911809143450776,0.000000021426562213753717,0.00603402569341381,-1.5898014683073,0.049107989181519596,0.00019645609811104253,-5.686541552240566,0.000000000000028280955707460768,0.007821470747581783,-1.1672940531158638,0.5053264869780041,0.17768088916402563,3.477986426766804,0.000000000000000002663495575043471,0.5029138170264121,6.673354000026075,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008725397241004138
ENSMUSG00000038046,Mrm3,0.08484302594013168,0.18807815309426612,0.276318731366575,0.10672208224200504,0.634985451192621,0.00024700783019926186,0.042112600037785435,-0.954672247619309,0.006305414707980091,0.03952083140680263,-1.0587872795445787,0.0008794240281179968,0.0349973490218001,-1.179094105437755,0.09028100608908313,0.09017334903296853,0.21336864938983302,0.5700085311303448,0.04266256771408246,-0.8726772565480965,0.6228278258041795,0.026170053442763467,-1.570024559983926,0.14035187479067474,0.03796418689808617,-1.0572292793101288,0.1407494453516309
ENSMUSG00000020381,Mrnip,0.06947872524260965,0.5641336587630259,0.0004010121652671154,0.07145156022578783,0.49496263340567115,0.0062645343897747225,0.027553225303532478,-1.0823993621703991,0.002233334022591901,0.029501465698035766,-0.9888747521549321,0.002225670740438461,0.02413610277365524,-1.221613491766612,0.08142702645889902,0.029861326912878468,-0.947792498942305,0.02309592548276156,0.028441711809388304,-0.9599237474291655,0.5658711129309426,0.019283197273615185,-1.5103020975093138,0.17057046647501473,0.024565062110526347,-1.1911327661866036,0.09431826791353387
ENSMUSG00000042292,Mrtfa,0.01777075743327849,0.9638277030260003,0.00000003807364588066541,0.007859192405787528,-0.8602645845621151,0.00010014339189042177,0.005792439410401714,-1.1553320684765067,0.005359016001195282,0.003200630712522748,-2.02472606142687,0.0000007960138412068002,0.004827220554731048,-1.3034319714732554,0.11008067122624798,0.024949924460102402,1.0902451472879573,0.0007167857337125618,0.009954599133285906,-0.25266780872773964,1,0.013773712338296561,0.194609487089056,0.8276467736302551,0.014292399773397147,0.22534554462328682,0.6830084642329325
ENSMUSG00000024673,Ms4a1,0.0006478921980882783,-1.7953912037428292,0.00017330458389674136,0.0006709066687867403,-1.484662829494857,0.011836279363556966,0.0010958669154814053,-0.4486910111670994,0.8393231143157102,0.003061472855456542,1.0735612867249067,0.09099393389662372,0.014883930043754065,3.631302257060576,0.0000008460405161808371,0.00039291219622208506,-1.5674408098759365,0.3378611804263813,0.008532513542816492,2.5881870285831905,0.04499952191549793,0.006886856169148281,2.276430181762618,0.05705069684697758,0.002679824957511965,0.9388043859048629,0.3683858501835607
ENSMUSG00000024680,Ms4a2,0.0002776680848949764,0.054166216799737654,1,0.00033545333439337013,0.4910896242584659,0.7316163183470669,0.00015655241649734363,0.05766165485769115,1,0.00013915785706620644,-0.12807257444474374,0.7980606112590822,0,0.42966839589092487,1,0.00019645609811104253,0.4105328837940636,1,0.0007110427952347077,2.3352062874133193,0.6301174361644607,0.000688685616914828,2.288304282050909,0.5883936796182956,0.00044663749291866086,1.6492977687098787,0.6232265794558852
ENSMUSG00000024672,Ms4a7,0.0004319281320588522,-3.8014438738650878,0.0000000000000000000000000007019934532624902,0.00047921904913338586,-3.3162652977991387,0.0000000000000008947608654178145,0.002504838663957498,-0.6338486245797501,0.3467474328405223,0.0009741049994634451,-1.9494117259380488,0.0014086806404028708,0.006838562452535652,0.8895356766305484,0.24389028797772172,0,-4.442918452852994,0.00001458055124831751,0.055461338028307196,4.191528058619201,0.000000000000000037390404685452016,0.043387193865634166,3.7533824638293485,0.0000000000009540191172180208,0.050023399206890015,4.242407822579144,0.00000000000000000000000034303473075499464
ENSMUSG00000024151,Msh2,0.16811259939919182,0.11597786768182994,0.5084396880904376,0.22125543498488426,0.67297457589257,0.00006486926724092098,0.0871996959890204,-0.9336154300134543,0.0064749064220445815,0.10715154994097896,-0.6274776143185461,0.04955217904641149,0.11504875655442331,-0.48838360415166227,0.6190810494763727,0.09921032954607649,-0.7280070588516576,0.08364950650964134,0.11092267605661439,-0.5322209162654303,0.8548441495398695,0.10743495623871317,-0.5791229216278397,0.7872630758496033,0.11701902314468914,-0.4616458094312539,0.64469416303285
ENSMUSG00000054256,Msi1,0.07197773800666445,-1.2487401781737528,0.000000000000001898012013540169,0.11985268418825981,-0.1665851054688181,0.43306194169760504,0.5795570458731661,2.6631348087013222,0.0000000000000000000000000000000000025041436421783326,0.06596082424938185,-1.0531270835014066,0.0008333969589650383,0.14039166446676132,0.11010790410843763,0.7867231148785637,0.053043146489981485,-1.3535207437614796,0.0006269723352423613,0.08674722101863433,-0.5894175181799546,0.8194101497122048,0.11707655487552077,-0.1542248071423682,1,0.2112595341505266,0.7210573943527567,0.09199720969648441
ENSMUSG00000063011,Msln,0.002437308745189237,-1.6620408171996717,0.0000000002851841879914432,0.0013418133375734805,-2.361735814313315,0.000000000005438662232790598,0.0009393144989840618,-2.4601866500049265,0.0001819675997566593,0.0002783157141324129,-3.8813399809400497,0.0000000964976296648017,0.002413610277365524,-1.0240495715519788,0.4718948696426042,0.00039291219622208506,-3.3427345227012424,0.00006005126558893271,0,-3.0094931151327016,0.20475043282514904,0.005509484935318624,0.13958377259516208,0.9059823334864328,0.14069081026937816,6.368116016165826,0.00000000000000000000000000000000000000000000000000000000000000000000000000002139798448440627
