Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSMUSG00000032243,Itga11,0.006653304310454942,-0.16982631689288397,0.47147170274728295,0.002604969722857947,-1.7258463255613128,0.000000000045303604699048734,0.0004253319583018288,-3.786299923702394,0.00000000023176569121431582,0.0015225057035657124,-2.1716837390974133,0.00005674858377073997,0.008023465687331872,0.33347215962494925,1,0.002059694021851687,-1.5685640666299836,0.09852054857999748,0.012601117762867304,0.9127576889278473,0.016331570318718822,0.0007197928478524649,-2.339698486490307,0.15672389022940697,0.016996403755715754,1.3398230272657763,0.04999424770061579,0.08403382979545071,4.0876941498108375,0.000000000000000000000000000000000005732719585853646
ENSMUSG00000015533,Itga2,0.0004022928187716941,-1.7954308021113867,0.000024884004835956804,0.0006271223406880244,-0.8383709811097955,0.08899102769391196,0.0008506639166036576,-0.1171422955648076,0.9070525323265096,0.0010150038023771415,0.16019782981937425,1,0.002005866421832968,1.5253839745066369,1,0.0037074492393330363,2.0816898943428903,0.012436924965337983,0.00019689246504480163,-1.5016559807532222,0.18989096552897816,0.002159378543557395,1.4727363529316495,0.4736214402576235,0,-0.6035934443678563,0.8820082664169762,0.013553843515395275,4.325070998867763,0.00000000000000022968702594434365
ENSMUSG00000034664,Itga2b,0.005446425854139859,-0.8183230687460528,0.00012473963461883278,0.005981782326562693,-0.5188791857727963,0.04719146422172713,0.013185290707356693,0.8413523901649675,0.009015317313529232,0.008796699620601893,0.1862564911722835,0.682718058978259,0.004011732843665936,-0.6747191756007016,1,0.02059694021851687,1.476130489014622,0.0035137621310005534,0.007678806136747264,-0.016576749064939555,1,0.00431875708711479,-0.6700775690587397,0.8317753572637158,0.009206385367679365,0.3222833012542434,0.7624655302499151,0.03343281400464168,2.2304595693110505,0.00000039043481614317544
ENSMUSG00000001507,Itga3,0.06334564615581983,-1.2272079399824887,0.000000000000008134406596243567,0.220457622841867,1.5323883864309238,0.0000000000000000000004411583796694115,0.025945249456411558,-2.230088773901565,0.00000000005013937270772799,0.04195349049825518,-1.5056963711994586,0.0000323036902958293,0.07722585724056927,-0.5483205263319646,1,0.22450664838183387,1.0269028921104195,0.012644400580575288,0.027171160176182627,-2.129532722295445,0.00000016543529114587326,0.033110471001213386,-1.769495554847932,0.15135257339176525,0.31301710250109843,1.5080893446817156,0.0027072307571362714,0.34110506180411443,1.669630544044413,0.000007386772792205244
ENSMUSG00000027009,Itga4,0.07866371887058819,1.0902658209287828,0.0000000000014822181496438459,0.018572469320376105,-1.8335198090036635,0.00000000000000000007342691571688729,0.029915014400561962,-0.9041128803627796,0.006229015957983353,0.01285671483011046,-2.1349154928501752,0.00000005842877346756883,0.05315546017857366,0.005055426559441578,1,0.09268623098332592,0.8207849280704447,0.06656947582370056,0.009057053392060876,-2.622216465325095,0.000000003672676993379836,0.05398446358893486,0.02022414823414298,0.9286330241052289,0.4249100938928938,3.1717134580282718,0.00000000000000020428207595756649,0.03298101922079517,-0.7057590425439999,0.41153598208308095
ENSMUSG00000000555,Itga5,0.007767345962438095,-2.7319673696917786,0.0000000000000000000000000000000000000000000000009129392570313059,0.007670188628415067,-2.483527042616461,0.000000000000000000000000000042337602529823337,0.004253319583018288,-3.0659007979242157,0.00000000000005915274446699334,0.024360091257051398,-0.4998236057681664,0.24964636212185404,0.02005866421832968,-0.6961105224584543,1,0.2183275663162788,2.9596651026618903,0.000000000000000000021311355543094612,0.15987668161637894,2.6601461845127035,0.0000000000000000000000000028416085263511633,0.09717203446008275,1.5769944367249673,0.0051529336733344795,0.18766862480269478,2.5960789004685076,0.00000000276491049402958,0.1581281743462782,2.384487284425747,0.00000000003274761491404934
ENSMUSG00000027111,Itga6,0.0064057394989031295,-3.291272839605884,0.000000000000000000000000000000000000000000000000000000000000000005674051547112344,0.008152590428944317,-2.6435728051194793,0.000000000000000000000000000000010365139702335519,0.011767517513017264,-1.8443646155676205,0.00000023273357659057794,0.1578330912696455,2.3704559205558633,0.0000000000000000000000027689062311732295,0.0692023915532374,0.8231666338793495,0.8503127133368181,0.42141339687085516,3.912432961928905,0.00000000000000000000000000000000000000000001339330969237323,0.005906773951344049,-2.7944720584757983,0.0000000026620879376722457,0.308071338880855,3.130107349180856,0.000000000000005780084965751035,0.0963129546157226,1.3140558348841385,0.017424436464744893,0.046534862736190445,0.2379557567406323,0.6148342885687711
ENSMUSG00000025348,Itga7,0.07040124328504647,-0.5507560301981749,0.0006048904186908722,0.04804721933271325,-1.1208997843784863,0.0000000017697975579148294,0.01828927420697864,-2.393365832805294,0.000000000009040225085533502,0.3297070684721748,2.2240401915930885,0.00000000000000000000071108084230693865,0.09929038788073193,0.15903616944493448,1,0.06591020869925399,-0.4507535593288381,0.6830553532263021,0.007875698601792066,-3.5638865181194355,0.000000000000027637916624387445,0.026632335370541202,-1.7349170502812705,0.17134219599881118,0.9362185735440094,3.6505266844908846,0.0000000000000000000000023766404602565194,0.062347680170818265,-0.5300837962333094,0.5903992299676071
ENSMUSG00000026768,Itga8,0.09373422677380473,2.188735988276813,0.0000000000000000000000000000000000000000000010957605994438014,0.012976608434236812,-2.2845098314286667,0.0000000000000000000000000003770854416601857,0.006521756693961375,-3.033603302811735,0.000000000000002954739238905685,0.012349212928921889,-2.0915133904134287,0.00000009450780193332904,0.023067463851079134,-1.0745288676804927,1,0.02018500141414653,-1.315565451251536,0.0646619374885152,0.0009844623252240083,-5.50563383650048,0.000000000000000000025980327543353175,0.015115649804901762,-1.6861722092401656,0.19352055298392634,0.24644785445787842,2.4013361546363345,0.00000003523925633192714,0.061444090603125244,0.3079148947691106,0.5142923780570454
ENSMUSG00000039115,Itga9,0.010397722085176095,-2.2524211215109586,0.0000000000000000000000000000000000026147069520598663,0.0251331338075739,-0.5455561439523402,0.007473501762362125,0.013894177304526408,-1.3451287333744801,0.00010509860550586241,0.08339947909532179,1.49055611902775,0.000000012936771983867892,0.08324345650606818,1.3465499827101222,0.3521019240597843,0.02306857304473889,-0.5371806967767352,0.6069955030720701,0.0958866304768184,1.7041155637338683,0.0000000003443024744498742,0.27136190364037927,3.2042777447206467,0.0000000000000005960108154300813,0.06798561502286302,1.0521302607877767,0.06998118739724839,0.06054050103543223,0.887428225438887,0.047762549764985715
ENSMUSG00000005947,Itgae,0.000649857630323506,-1.5935198282141396,0.000014937699458891324,0.0011577643212701987,-0.4067114455656302,0.37345687751241957,0.0011342185554715435,-0.2505297108425104,0.7532590622471235,0.001353338403169522,0.026810414541671435,1,0,-0.5846695709582779,1,0.0028835716305923615,1.1941646236013046,0.2914705380843596,0.00118135479026881,-0.12661654940629852,0.9444055840781359,0.025912542522688736,4.664487716827141,0.00000000000000001947330093553604,0.0014163669796429794,0.5157054840044868,0.9221589980417425,0.002258973919232546,0.8905457289503254,0.46341179028279744
ENSMUSG00000030830,Itgal,0.005508317057027812,0.19157338450300365,0.560478176743842,0.0015436857616935983,-2.0023314496875075,0.00000022024256421537774,0.0026937690692449157,-0.9170797460599296,0.17142285552488484,0.002030007604754283,-1.2870239982993548,0.10166187973069947,0.015043998163747262,1.6832636342883545,0.6296055107089173,0.01565367456607282,1.7465057027532618,0.008493624924681507,0.0013782472553136116,-1.770472739181022,0.046441202106699477,0.033110471001213386,2.871320180606741,0.00009615636944965208,0.01912095422518022,2.0262232921375594,0.015627968047801616,0.014457433083088294,1.6194095246195674,0.015612407910428892
ENSMUSG00000030786,Itgam,0.011264198925607436,-3.129874796604277,0.0000000000000000000000000000000000000000000000000000000000000008965496765865579,0.009020913669896966,-3.1836708822875237,0.000000000000000000000000000000000000000000018418435335283834,0.042391418510748936,-0.6188155150026478,0.07530553953173369,0.037555140687954236,-0.7926761521130814,0.04355895873278018,0.1193490520990616,0.9424755502610633,0.7552960218924548,0.06879378032984634,0.13267382306169617,0.7662061051437336,0.015554504738539329,-2.07877536015335,0.0000017355661126977077,2.4199435544799868,6.822487031981443,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001448815909135708,0.04886466079768279,-0.3589897439412497,0.9805301888529657,0.073642549766981,0.23390440999331297,0.6065301517402003
ENSMUSG00000027087,Itgav,0.2613665497958253,-0.43879261556428006,0.005680444808955482,0.0935859493026744,-2.0773443125523268,0.0000000000000000000000000010209315563013536,0.5658332818608662,0.9531817044287475,0.00008229083506729643,0.9365101749933092,1.8117735453884944,0.00000000000002709286763029836,0.5215252696765718,0.7335789247932587,0.8624501862700893,0.29000491827671754,-0.12866654372918673,1,0.2878567838955,-0.14523222757364485,0.8143085356109119,0.6722865198942022,1.1163068322309604,0.0980134489797092,0.4943120758953998,0.6587924399515832,0.267738218088418,0.42559068638341163,0.4422502885240809,0.3980556419567769
ENSMUSG00000030789,Itgax,0.0004022928187716941,-0.7749666995516709,0.13734444944551355,0.00033768126037047463,-0.8535307882807999,0.1861309661143289,0.0002835546388678859,-0.5776944540960223,0.564388602034737,0.000676669201584761,0.5007416028740828,0.730372206539909,0,0.7130109776824085,1,0.0008238776087406747,1.0499810346155538,0.6245982421602647,0.00039378493008960326,-0.06521600474215461,1,0.00863751417422958,4.343101072515053,0.00000016694617263800926,0.0014163669796429794,1.8501245230750456,0.4390866051315125,0.0013553843515395276,1.6339090943146815,0.2670578020212459
ENSMUSG00000025809,Itgb1,0.20693323685587067,-1.561412991744429,0.000000000000000000000022137932928891905,0.2528750238374326,-1.0260701060193225,0.000000015745800341702805,0.6805311332829261,0.6828518774283795,0.006877486320122738,0.4841568137338965,0.12614322939822054,0.730372206539909,0.6168039247136378,0.4733659571247415,1,1.742501142486527,2.1016728053555265,0.0000000010986570821329402,0.18862298151291998,-1.2983790599779004,0.00044989010173727734,1.0919257501921893,1.3269134659908786,0.028946260037988236,3.4934691552894086,3.156352012275068,0.00000000000000006542270842229213,1.6630565993390003,2.013256850480367,0.00000002203046248515537
ENSMUSG00000000290,Itgb2,0.0033730705573934354,-3.3625499004319632,0.000000000000000000000000000000000000000000000000000000008915822333660075,0.006271223406880243,-2.134981124096763,0.000000000000000000034524965948543145,0.011058630915847549,-1.0529906736494574,0.004515875736831062,0.008289197719413322,-1.4602081196852552,0.0006394833842962611,0.03911439522574288,0.8691945870659774,0.8559516995054215,0.02965959391466429,0.4555975176618805,0.4124704075895006,0.003347171905761628,-2.7257028690609992,0.00000012875291683858504,0.8169648823125476,6.670011842518918,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000637684993037291,0.03399280751143151,0.6602824284136126,0.35915528136214436,0.03795076184310677,0.8226261263422359,0.09365841081156057
ENSMUSG00000020689,Itgb3,0.012656750990586376,-0.21442767276973207,0.295224911954017,0.006271223406880243,-1.3903337442076102,0.0000000008026645948031388,0.02268437110943087,0.8091788299926108,0.004456637773768911,0.004398349810300946,-1.681008833965019,0.00017133213675269058,0.01002933210916484,-0.33799192575169634,1,0.014829796957332145,0.1373379238928054,0.8168220370579032,0.001575139720358413,-3.054723630924512,0.00000005571109909123921,0.14827732665760776,3.6955016785744523,0.000000000000000000003831966749364834,0.04178282589946789,1.666327347051178,0.0035670979370717336,0.026655892246944042,1.0033655592846298,0.03807455738718819
ENSMUSG00000020758,Itgb4,0.0089432788173092,-4.280857629281629,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002342949808804711,0.017366464819052983,-2.995360927224604,0.000000000000000000000000000000000000000000002483307384356024,0.9324694299170427,5.116560331992895,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002655951207963539,0.02639009886180568,-2.0979736566257343,0.000000032424491649037164,0.07622292402965279,-0.4798048637141612,1,0.05355204456814386,-1.013311118335532,0.1692064771499464,0.012404225297822504,-3.1733995197626483,0.0000000000013122475692086676,0.056863634980344725,-0.9095380810976654,0.6063670789762148,0.09206385367679366,-0.21316762987603877,1,0.2999917364740821,1.5624755865747035,0.000043125565899049996
ENSMUSG00000022817,Itgb5,0.031904915088739744,-2.7381540339339443,0.00000000000000000000000000000000000000000000000000000000000611805059339468,0.02826874551101402,-2.657550632113074,0.000000000000000000000000000000000000028358897783517054,0.09612502257621332,-0.5779253850652348,0.08206390127118487,0.32344787835751576,1.3757450115518315,0.0000000750614519623351,0.24672156988545507,0.8415982774286044,0.7952771688412925,0.16148001131317224,0.2217776536472984,0.6436453661899405,0.03366861152266108,-2.1150370305114143,0.00000024306999231308857,2.7834389426454815,4.9113762578122575,0.0000000000000000000000000000000000000000000000000000000000011334856737205627,0.5984150488991588,2.1904646550762896,0.0000008856127583042304,0.6153444955989454,2.2902562282726038,0.00000000007198624261239486
ENSMUSG00000026971,Itgb6,0.0006189120288795294,-1.2701745475144985,0.0010202584830408597,0.000964803601058499,-0.3131147265129073,0.5655165404749692,0.0007088865971697147,-0.5298659290054069,0.5053222936888495,0.00016916730039619025,-1.9009136844840135,0.056935224397008065,0,-0.256615373274073,1,0.00041193880437033736,-0.5505783211566211,0.7628967135435086,0.00019689246504480163,-1.6657753605143277,0.11421268540090748,0,-0.742002495861362,0.7618905086459417,0,-0.7658648732667341,0.7308667922384203,0.020330765273092914,5.034614302586161,0.000000000000000000000000007947221096207731
ENSMUSG00000001281,Itgb7,0.0012068784563150825,-2.1755046291354,0.0000000000240559034120318,0.002122567922328698,-1.020933975019597,0.006415237307295297,0.0063799793745274325,0.8732397018735938,0.0532993631530686,0.002030007604754283,-0.8461904981431729,0.29694328119622443,0.017049864585580228,2.308027143067485,0.24738724671416906,0.016477552174813496,2.3072135052771907,0.0001850797700461044,0.0009844623252240083,-1.7608225691473027,0.052551388229098266,0.027352128218393664,3.048140025227961,0.000017790142752776245,0.016288220265894264,2.244403462187093,0.00614688161022519,0.017619996570013858,2.4032961661732655,0.00006915251613906212
ENSMUSG00000025321,Itgb8,0.0978499917658536,-1.2120927014619083,0.000000000000009322303411971717,0.06743977171398909,-1.6519723812149967,0.000000000000000001077976774283204,0.402505809872964,1.4035658484571718,0.0000000011212673730930044,0.6732858555768372,2.3256972548109927,0.0000000000000000000000004650582363225079,0.36205888914085077,1.0763997084414647,0.5659228002840795,0.17795756348798575,0.03298762444363623,0.8732107807906018,0.10868464070473051,-0.7163540343118542,0.0927427024781685,0.11876581989565671,-0.5545783696095632,0.8472806375245014,0.1642985696385856,-0.08222276107476256,0.9799143794339242,0.3370389087494958,0.9910266176643447,0.01556573241171717
ENSMUSG00000020395,Itk,0.0007426944346554354,-0.5371028694527844,0.22802681752925677,0.0007718428808467992,-0.33925327997526367,0.5188882113427737,0.0012759958749054864,0.5953702548768582,0.4539978025983038,0.0010150038023771415,0.29585292917693984,0.9056397329538785,0.001002933210916484,1.0500459649599776,1,0.0045313268480737115,2.5291488713141126,0.0012147376630164228,0.00039378493008960326,-0.770472739181022,0.5780058923348586,0.0014395856957049298,1.1687301660415503,0.684470575954637,0.0014163669796429794,1.1448677886361782,0.6511386730525085,0.0013553843515395276,0.9163088250154061,0.6568186012479281
ENSMUSG00000038209,Itln1,0.00027851041299578827,-2.2808576292816287,0.00014424772488740248,0.0004824018005292495,-1.165830181970387,0.10473673434376654,0.0009924412360376006,0.171080442359818,0.8394247000101125,0,-2.6836829682633443,0.11280654960452415,0,-0.02395461648379893,1,0,-1.3333476049359518,0.9026991729109355,0.00039378493008960326,-0.8270562675473894,0.778215184612607,0.0014395856957049298,1.112146637675183,0.6640446666230798,0,-0.5332041164764583,1,0.022137944408478948,5.815422070032206,0.0000000000000007332996648740585
ENSMUSG00000074797,Itpa,0.08581215280414675,0.4205639776735626,0.008743643478315613,0.07033418251716457,-0.06969085319871926,0.780455290835151,0.04777895664923877,-0.6539573307680704,0.046654009743814145,0.04635184030855613,-0.6907479621781212,0.06812435978533031,0.06117892586590553,-0.23466523277261242,1,0.04860877891569981,-0.5890387467919762,0.5195824789368865,0.11242559754058173,0.6806595562377882,0.026533831432475834,0.03598964239262324,-1.0045854246015367,0.5340318608355503,0.03682554147071746,-0.9724508824394009,0.49753903652886305,0.04789024708772997,-0.6082509495499706,0.49367147626582336
ENSMUSG00000038855,Itpkb,0.0794373589066876,-1.3296511731044642,0.000000000000000027619116502792814,0.0736627549408164,-1.27252377744514,0.000000000005347454232556624,0.06606823085621741,-1.2650462714926585,0.00007358685962334085,0.4821268061291422,1.9564145148310663,0.00000000000000010803769422542231,0.28784183153303095,0.9524450244572977,0.7113888017746,0.7291316837354972,2.4588336018422217,0.0000000000000680581623887981,0.018310999249166553,-3.111186508836692,0.0000000000011433779214224309,0.3051921674894451,1.0454301131055792,0.09934421399549773,0.5290130668966528,1.8779810573067786,0.00006250952772539986,0.5715204015658341,2.042192540812177,0.000000017157467381162165
ENSMUSG00000030102,Itpr1,1.4037543727016608,0.8461474248605383,0.000000011206902955568666,0.5916658083491245,-1.0079267013249829,0.00000002413417029314197,0.2720706759937365,-2.025496422400942,0.00000000015817589173428218,0.4455866692435651,-1.2785578127757105,0.00015538627196309943,0.9186868211994994,-0.17244700065324223,1,0.6368573915565416,-0.7161391361833814,0.2795572061632383,2.7498001668157,1.5843018063289676,0.0000000010834906599540042,0.6125437135224476,-0.7650552277191797,0.6944839768184758,0.7945818755797115,-0.3856726214231394,0.8213325956512376,0.7441060089952006,-0.4859072745337096,0.49969107332146834
ENSMUSG00000030287,Itpr2,0.01825790485194612,-2.7072479121001476,0.0000000000000000000000000000000000000000000000000000011798686454271186,0.027545142810220146,-1.8021839082805804,0.00000000000000000006586370775358258,0.1135636328665883,0.6021584222759016,0.019042778906911636,0.35136048292288713,2.6396343371703495,0.000000000000000000000000000000007135386617236641,0.1895543768632155,1.3074962525220695,0.34974664098264274,0.2150320558813161,1.540730778521901,0.00007279649451169965,0.016342074598718535,-2.3197311782204997,0.00000004490557617145641,0.28359838205387117,1.9277782582860292,0.00006521282983395394,0.3576326623598523,2.2889095963785464,0.00000021808475323308665,0.22409021278786856,1.59778966850803,0.00003068405255037523
ENSMUSG00000042644,Itpr3,0.0021971377025223294,-2.822272414330027,0.0000000000000000000000000000000001827740656403074,0.0015919259417465233,-3.01954073971973,0.0000000000000000000000004033717889162059,0.0012759958749054864,-2.9718029324007693,0.0000000054141401006665005,0.003383346007923805,-1.6042485007689402,0.001113096012402148,0.014041064952830777,0.5592056416033717,1,0.14994572479080281,4.683349520463409,0.0000000000000000000000000000000000000000000000000000004055055752826214,0.0009844623252240083,-3.2034321464571285,0.00000044104246429785683,0.03455005669691832,1.8442134324285497,0.003031442774212289,0.08639838575822174,3.29452694161293,0.00000000000019943424930744174,0.057829732332353175,2.7128231572495114,0.000000000006646939599011018
ENSMUSG00000022957,Itsn1,0.5242803796638494,-0.3524107742458894,0.027715833230388055,0.7997257049173898,0.5567948481828751,0.0010355835764282065,0.295605711019771,-1.116273089936569,0.0002059861410382702,0.9419235286059874,0.6901705451000595,0.014072063537701249,0.7351500436017828,0.27252459609052476,1,0.5651800395961029,-0.11397733243835428,0.9581721612662009,0.4672258195513143,-0.4082429352594624,0.35776881931104043,0.43115591586362645,-0.5077177935093372,0.8782722377302834,0.6047887003075522,-0.0129248253014842,0.9183270981657108,0.6505844887389732,0.0950242272203291,0.8701551014356488
ENSMUSG00000020640,Itsn2,0.2703717198160224,-0.2082807350950009,0.2164766760943286,0.19378080327259953,-0.7726080982755863,0.00002115058298070444,0.6704649436031161,1.3733879886748248,0.0000000022028465876213483,0.2885994144759006,-0.03522386395251287,0.9847579111116929,0.27279783336928365,-0.11197689484095741,1,0.474965441438999,0.714118557120687,0.13693935409074076,0.2398150224245684,-0.3178185066519188,0.5104062938604274,0.44555177282067576,0.6077312754774589,0.3824120385279803,0.3505508274616374,0.2541386914016659,0.6834142690658229,0.24351738849326846,-0.28344014557924035,0.859652720135616
ENSMUSG00000027332,Ivd,0.20430286073313267,-1.0879615068186979,0.000000000002281737222332471,0.25547999356029055,-0.5379195712314773,0.003580840430760942,0.4056249109005108,0.2781348211821739,0.32446920676055113,1.260803889852806,2.2393620879907035,0.00000000000000000000003251450308908022,0.5165106036219893,0.6103875651919539,0.9918014786329193,0.2282140976211669,-0.5917714577913091,0.5073379963697061,0.2159910341541474,-0.6928439188413564,0.07558117696394859,0.23753163979131342,-0.5255407044747522,0.8678991051316847,0.3937500203407483,0.21367024799252787,0.7242958122200795,0.8331095814129629,1.3503147320868,0.0007469677428615716
ENSMUSG00000031933,Izumo1r,0.0005260752245476,-0.14109459834956795,0.8307770010752615,0.00033768126037047463,-0.7813810025249648,0.23522478491385784,0.0004253319583018288,-0.06535975346226408,1,0.0003383346007923805,-0.2362239912921229,0.8686776585626559,0.001002933210916484,1.806120382073889,1,0.003295510434962699,2.910577977950137,0.0018650475120866369,0.0007875698601792065,0.8029941227023034,0.5859845725689861,0.0007197928478524649,1.3207332594866,0.8036362250084946,0.0007081834898214897,1.2968708820812278,0.7838708608160002,0.0004517947838465092,0.6339090943146815,1
ENSMUSG00000025764,Jade1,0.0919393818900541,-0.4329974568152535,0.007268200820517522,0.12687167353919263,0.2666663399314171,0.16047866158443,0.14021776892016957,0.37481589601465837,0.17865103610744573,0.07003526236402277,-0.7042205134661894,0.0583540250385798,0.12336078494272754,0.1637127853042113,1,0.1223458248979902,0.1484045495891464,0.7381548598497251,0.1541668001300797,0.5133202268195691,0.10873757294787374,0.09717203446008275,-0.1864187963974544,1,0.16288220265894263,0.5698488973966955,0.36150070298020537,0.11746664380009239,0.08808375915273903,0.7788921916611727
ENSMUSG00000020387,Jade2,0.2234581880269541,-0.15154084902527876,0.383818251426133,0.20670917152678342,-0.2697664370831139,0.17302802828811367,0.3459366594188208,0.6038957435868353,0.01911908011786515,0.160032266174796,-0.6098427397196864,0.08075679048951052,0.21763650676887705,-0.12644324653146466,1,0.2661124676232379,0.16704059671746752,0.7081886055123585,0.3089242776552938,0.4054560569187988,0.2609733515225449,0.5024154078010205,1.1066796262824998,0.0707755176597523,0.2641524417034157,0.15508763095405786,0.7809534634987562,0.2462281571963475,0.051414849184275635,0.8196237893332058
ENSMUSG00000037315,Jade3,0.046975422991956284,0.2845603060357247,0.09617322663088362,0.042644319166785655,0.03146001593746295,0.8804526391555069,0.020841265956789614,-1.0703384707013086,0.0012922695719581466,0.021653414450712352,-0.9997837954700426,0.008170932299534245,0.03309679596024397,-0.30587101053721266,1,0.0440774520676261,0.08481019998879269,0.8296227059751223,0.07757563122765185,0.9745505786223188,0.0009094475432420602,0.030231299609803523,-0.4485245729190943,0.9261441752902462,0.026202789123395118,-0.6529097624310358,0.757324364498662,0.022137944408478948,-0.914691930705267,0.23668772529387327
ENSMUSG00000027276,Jag1,0.017669938424510565,-2.9509323031512826,0.000000000000000000000000000000000000000000000000000000000000008014243921616508,0.019826714001752153,-2.5025295518764987,0.000000000000000000000000000000001198377318918138,0.03034034635886379,-1.626246618709708,0.0000010443149840521724,0.20959828519087972,1.4140255626278524,0.00000003635724364469094,0.14642824879380667,0.7479858615481176,0.8839387702912805,0.6492155556876517,3.1976551063692775,0.000000000000000000000000012495443739059297,0.07816630862278626,-0.1860900998185122,0.8172106843128197,0.04534694941470529,-0.9543565849395108,0.5789487351967424,1.3611286674369032,4.378477149750592,0.000000000000000000000000000000000000000007624374948436106,0.22273482843632902,1.3990545018435898,0.0003882349040121552
ENSMUSG00000002799,Jag2,0.21522665804285637,-0.42719422676829066,0.007567103794215019,0.3143812534049119,0.39052038716095394,0.028954411435330174,0.05912114220395421,-2.2340177849365945,0.000000000024463586090472774,0.07138860076719229,-1.9391658446175863,0.00000011930622811436385,0.2386981041981232,-0.11616771721604535,1,1.5336481686707661,2.806738343898129,0.00000000000000000015156407824984074,0.13644647827604753,-0.9702616058769933,0.015399829940500365,0.14035960533123065,-0.8907522579889251,0.6080333501685633,0.8342401510097148,1.7451829651163226,0.0004916078994429692,0.12695433426086908,-1.0466475849983432,0.14290420597783812
ENSMUSG00000028530,Jak1,0.5031135882761695,0.3833105589181184,0.015705113373815454,0.43165313111357245,-0.007921788703087573,0.9985172058582023,0.22329927810846012,-1.0226238715859004,0.0008295235499715147,0.36658553995854426,-0.2589863667118262,0.5288973010135464,0.38111462014826397,-0.18544031313042364,1,0.3538554329541198,-0.299872506593174,0.8454652363247022,0.358344286381539,-0.29089671375061465,0.5707999901544363,0.605345785043923,0.4928445201562317,0.4889280555460797,0.4978529933445073,0.20482920745687028,0.7318731268050517,0.4147476115710954,-0.06442790416320143,1
ENSMUSG00000024789,Jak2,0.2786032498001202,-0.1176892452843532,0.5068590790258916,0.20265699640233772,-0.6785137735989271,0.00020205833883705688,0.5296800654052108,0.9744270027648324,0.00005437582743607114,0.20959828519087972,-0.5132706840960835,0.1503995174419363,0.28784183153303095,-0.020757611239511364,1,0.36992104632456296,0.3509643125340327,0.4629508260535119,0.4829772167548984,0.7884126699156049,0.008897967617131658,0.2620045966182972,-0.15947676768060237,1,0.34063625860413654,0.22518352588873802,0.7123169106290047,0.27695020249791014,-0.0801941931596386,0.9915469275315922
ENSMUSG00000031805,Jak3,0.032585718320507225,-1.4219075589135786,0.0000000000000000012141553664891556,0.040377030704298184,-0.8693163605785106,0.000006562918903154572,0.00964085772150812,-2.849960417982205,0.00000000000002894660716576826,0.017593399241203785,-1.95670146266976,0.0000004389962014915053,0.06017599265498905,-0.0929354750249316,1,0.7089466823213506,3.9827277637059715,0.000000000000000000000000000000000000000000000003578131420080872,0.022248848550062584,-1.600357896954057,0.00010731368286077774,0.4117215089716099,2.8053658019689687,0.000000000010227978250097716,0.25282150586627183,2.0371238200726336,0.000013361306662588757,0.1323758716670272,1.070996387213465,0.010620861887999678
ENSMUSG00000053062,Jam2,0.048708376672818965,-2.1341129979384696,0.0000000000000000000000000000000000000012377851845643783,0.1229642189549057,-0.33546419036215047,0.08419211236245237,0.09782635040942063,-0.6298003476825449,0.053704251661249196,0.47400677571012506,1.9757949025032646,0.000000000000000048339532536220645,0.31090929538411005,1.1064341848289552,0.5414578987066081,0.9692920066834039,3.00305529745091,0.00000000000000000000003925530085644569,0.025792912920869014,-2.577078014539043,0.0000000008615984083459991,0.2735212821839367,0.92283689302915,0.15937083314384204,0.3569244788700308,1.3213928384443134,0.010988257215934605,0.17213381264552,0.2399221026988161,0.5815362353999158
ENSMUSG00000031990,Jam3,0.13269473899177112,-1.6323885145948134,0.0000000000000000000000003563693343863392,0.1328534558657553,-1.4235621058573762,0.000000000000010906293384867386,1.7812902413680591,3.5331425784249393,0.000000000000000000000000000000000000000000000000000000000000000000000000000004227300707409766,0.2831860608632225,-0.07971155314977496,0.8874113816131685,0.3600530227190178,0.2783209789407557,1,0.11863837565865716,-1.352378425394336,0.043709219133219304,0.08742025447989193,-1.8352006105810776,0.0000031302811981165726,0.17347007633244405,-0.7873264863708533,0.6819002447166085,0.4525292499959319,0.6165465252372127,0.3068663876757613,0.20918098492093373,-0.5213240074599568,0.5866827003505445
