Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSMUSG00000022329,Stk3,0.08409274606329191,0.0011226158386130614,1,0.057172993874564,-0.7642388316940787,0.00000718159612683695,0.10027178790014403,0.28632299561888885,0.28245324244436604,0.07963968765715781,-0.08345519222683118,0.9001866917072892,0.1787510093545437,1.1532259102944522,0.0016121625049875547,0.18976200896339374,1.2529108997189065,0.0001992031157696789
ENSMUSG00000039954,Stk32a,0.004318776393565983,-3.3552514478074773,0.000000000000000000000000000000000000000000000000000000000000000015055959235026535,0.060513524745676874,2.2925883799071185,0.0000000000000000000000000000000000000000000007637094577635206,0.04826947427798974,0.8991540726108314,0.00030637708588051124,0.011416397367088254,-1.3676012641639623,0.00006712988747407364,0.00622343939725684,-2.140527885215003,0.0008337735008226545,0.014032820830906428,-1.0006312320034976,0.0912112441388074
ENSMUSG00000024006,Stk38,0.06259140930389556,-1.0623764623518213,0.000000000013503154751333072,0.09929440037583781,-0.07704900512177781,0.7285385475793175,0.15665053385683606,0.6899372301115223,0.005594742005578463,0.10563606238462385,0.04213134986578648,0.8309442301502183,0.3422891668491262,1.8661986095078733,0.00000002185977683729577,0.1910377199480216,0.9449502226559985,0.007390159494774199
ENSMUSG00000001630,Stk38l,0.08890509690183686,-0.3634060902546392,0.025946620175126993,0.10612904974432162,0.04387881761140511,0.8447416789373078,0.1535612875030447,0.6394598396643607,0.011240908312671868,0.08046496939453769,-0.400564251102157,0.24100284519922976,0.11686236201515622,0.17854733452948546,0.6628475122176755,0.1623342227938948,0.678160632979965,0.06662221014667881
ENSMUSG00000027030,Stk39,0.36357927553263336,-0.4525291973498362,0.0041729231127562855,0.44002854922935086,-0.014098985111665963,0.9626271362361999,0.27841832763544483,-0.7262862860557369,0.012264398893733177,0.6819578089882357,0.7031639645740759,0.004625061326906218,0.3267305683559841,-0.4522287309059947,0.47332387876442983,1.2482831984583582,1.6065282457988945,0.0000005631150603028185
ENSMUSG00000018209,Stk4,0.14116229126398525,0.15404774081288863,0.36997166080542493,0.1204126989863215,-0.203516842035107,0.28539947304601754,0.12961962826116177,-0.036349241989352965,0.9577205546332811,0.1464875083849276,0.15883522912211134,0.5941021190034903,0.12101132161332745,-0.1342814097594891,0.998380258351474,0.13363072563976802,0.013392817652282396,0.8907975439211867
ENSMUSG00000027500,Stmn2,2.6865565524233417,0.810696054208278,0.00000004530250834681151,2.3496603003089787,0.35800933327193973,0.03190359543774699,0.5906896465645198,-1.8672222626345665,0.00000000041833520544264484,0.4738492642122775,-2.18574487400996,0.000000000004215646289166378,0.7381690618412974,-1.4734809998318934,0.004424915044792891,0.2525907749563157,-3.036312625001486,0.000000020262536629914777
ENSMUSG00000026880,Stom,0.012030877096362379,-3.580136993986547,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000002976300508220572,0.017624180113112745,-2.8321295952626797,0.00000000000000000000000000000000000000000000000021061821926205115,0.17492857478343482,1.1080559192823682,0.000002374942567337983,0.015130165185297686,-2.681418618738866,0.00000000000005656812811229274,0.8114673480756558,3.6839620227716754,0.0000000000000000000000000000000000000000000049702247053501007,0.80369792031555,3.7180155792147622,0.00000000000000000000000000000000000000000000000025365205865505576
ENSMUSG00000027744,Stoml3,0.00040102923654541266,-3.675704545080528,0.0000000000000000000000009274988599263128,0.0006911443181612841,-2.708298026790973,0.000000000000032583219147845414,0.029090403164868484,5.479162214105266,0.00000000000000000000000000000000000000000000000000000000000000000000003160848617280047,0.0013754695622997897,-1.2666035230535186,0.030341909577115845,0,-3.3655185873814304,0.011044634901084332,0.0015946387307848213,-0.8749209213961961,0.45895021824121146
ENSMUSG00000028327,Stra6l,0.00037018083373422707,-1.4326772779400816,0.0054252137041159755,0.0011135102903709578,0.8575556509824782,0.09103737230574904,0.0006435929903731966,-0.06581591591442759,1,0.0008252817373798738,0.28734875549434946,0.7835686285289918,0.00311171969862842,2.2942791462623155,0.01245382721443435,0.0003189277461569643,-0.3479905420464533,0.8757652478983827
ENSMUSG00000029848,Stra8,0.0004627260421677838,-0.7086191675532643,0.15888020384963517,0.00038396906564515783,-0.928705239440502,0.09005768271538013,0.0014159045788210325,1.3998476564343836,0.0433227393775546,0.0011003756498398317,0.9909557527141217,0.2355036327168871,0.0017287331659046777,1.727238553538422,0.11605421592536354,0.0009567832384708928,0.9623495785656964,0.6365991140063881
ENSMUSG00000020954,Strn3,0.49412971622957075,-0.1007566818488792,0.5746159824889802,0.5747248974576723,0.24081749241548456,0.17192881320080747,0.40752308150430805,-0.37060541883847153,0.23174130609267019,0.4441391216666021,-0.23410137351048277,0.48070350589006466,0.6137002738961606,0.26283078488356626,0.6143007940872135,0.5820431367364598,0.18369420118077207,0.7110816925054211
ENSMUSG00000039615,Stub1,0.5331837941885317,0.2646358875631408,0.10012724748129026,0.5509956092008015,0.30565288784082667,0.07368009734136009,0.31059797715410464,-0.6824935483988186,0.01892926233872791,0.27646938202225774,-0.8564830667245737,0.003752980478875388,0.3250018351900794,-0.5798182508128649,0.32407141300006825,0.38143758440372927,-0.34374645938365145,0.5720274898819467
ENSMUSG00000007207,Stx1a,0.9922388764217844,2.624765475032536,0.0000000000000000000000000000000000000000000000000000000000000000000008578173183748176,0.17597302278517585,-1.9011692563482292,0.00000000000000000000000000013591654714033368,0.17698807235262906,-1.5941862112480893,0.00000006708195471068544,0.08252817373798738,-2.7123985391203695,0.000000000000000802137978331553,0.25170354895572106,-1.0147646991705082,0.0854250405605471,0.09312690187783357,-2.466848195604572,0.000003020582877903636
ENSMUSG00000020903,Stx8,0.08520328856449459,-0.18317350116195197,0.2930033190066691,0.09000234898722499,-0.04756056764998107,0.8447416789373078,0.11378724069798116,0.3445634699526372,0.1871588295539612,0.08789250503095655,-0.07125232484612232,0.9303615633357546,0.1099474293515375,0.2708937951634929,0.5287130460816408,0.11896004931654768,0.3907181895176648,0.3233275514885072
ENSMUSG00000026797,Stxbp1,7.291575275674315,0.8724509765098225,0.0000000033984916326178707,6.215268868691606,0.34268105144815664,0.0408599082935036,1.3333959574551886,-2.1120772179098837,0.000000000003302997516212845,1.2324207278206116,-2.220559512462889,0.00000000000207451445135314,1.5209394393629354,-1.848128790401548,0.000399357798266456,0.651569385398678,-3.083347793069099,0.000000002647762369362664
ENSMUSG00000020546,Stxbp4,0.10065833837289857,-0.5494019619668289,0.0005395506864500944,0.12156460618325697,-0.11412572204337312,0.5829064186793967,0.22216830027682746,0.9115765357345187,0.00013191719704142878,0.10247248239133433,-0.35170880037003416,0.31165642308460906,0.11755385528151809,-0.1272368530483261,1,0.30744634729531356,1.346757636813807,0.00007490949917281486
ENSMUSG00000022829,Stxbp5l,0.5492249636503482,1.2687311236692411,0.0000000000000000067575734630440945,0.3342834685506744,-0.14981833470034944,0.4485588485241965,0.11932214041519064,-1.688033175559395,0.000000013784509494924514,0.09600777544852532,-2.003098179207452,0.00000000040898093898923944,0.09542607075793821,-1.945850436842064,0.0005610132608807392,0.04177953474656232,-3.1436128822841902,0.000000012448697939742156
ENSMUSG00000027762,Sucnr1,0.00018509041686711353,-1.0456541548308333,0.12843836304800435,0.00026877834595161047,-0.28380019826306224,0.7798610139416671,0.0003861557942239179,0.622240077770833,0.824643989410507,0.0012379226060698107,2.4648869410465366,0.00168857981982024,0.00034574663318093555,1.0267988353973312,0.761478148016451,0,-0.1486817338230466,1
ENSMUSG00000025231,Sufu,0.11833447318370792,-0.5692978467420216,0.00030657561356427866,0.13538749254648266,-0.24508060370597073,0.18547892990620227,0.24598124092063572,0.7919293023506202,0.0010762079787840079,0.1621678613951452,0.10131722327240267,0.7372738176456903,0.22508105820078905,0.5917731792377423,0.14162077788745578,0.3208413126339061,1.143261883768945,0.001131906224071755
ENSMUSG00000016918,Sulf1,0.04744484352360343,-0.3876281919199549,0.021456216056331707,0.042966138445693164,-0.5403795819595567,0.0025046122989188222,0.03449658428400334,-0.7561340215286556,0.017500619361940056,0.010453568673478401,-2.519677422106806,0.0000000000019579184610060663,0.020744797990856132,-1.4466228624630606,0.016048413668621093,0.4471367001120639,3.4802464944605327,0.0000000000000000000000000000000000000026153826545528324
ENSMUSG00000006800,Sulf2,0.21566118405299844,-0.6288732172239402,0.00005800729315100974,0.19006468749435312,-0.8042243513286174,0.000001491609280373483,0.5043194672564368,0.9461021422343717,0.000055647404078892746,0.7741142696623217,1.711864333221664,0.000000000000007950044912575374,0.11582512211561341,-1.3296571657853982,0.020276069507021936,0.2809753443642855,-0.022721207717192327,0.9464731391890315
ENSMUSG00000030378,Sult2a8,0.0007403616674684541,0.1831645356650462,0.7635269912413272,0.0004607628787741894,-0.7208640038719061,0.20911874432200295,0.0010297487845971145,0.7921650792131452,0.38394184217238053,0.0008252817373798738,0.4763825798843655,0.7377823723182937,0.0006914932663618711,0.5573135520961099,0.8549841978666817,0.0009567832384708928,0.8782853137772211,0.6517355146903601
ENSMUSG00000030101,Sumf1,0.029552769893115793,-0.4015785604414539,0.01786957928680813,0.03459561281462872,-0.035152757141429625,0.8933157422620507,0.043249448953078806,0.33760644717488564,0.22104591531733433,0.031223159064205225,-0.1829010655617198,0.6761367966899274,0.051170501710778464,0.5740861191333249,0.1851723373415594,0.07271552612378786,1.11729566160371,0.0017842970959911855
ENSMUSG00000026021,Sumo1,0.4045151060630766,0.42808554414888844,0.005732413877799159,0.3785551018195611,0.21712564509517351,0.22574056977692766,0.18200809767753998,-0.9848688759148527,0.0006566913350827555,0.20907137346956803,-0.7690446728429978,0.009535555851238508,0.209176713074466,-0.7326799412070637,0.2561381621872972,0.24429865355623465,-0.505069351378097,0.4460769130266224
ENSMUSG00000020265,Sumo3,0.2702011602231746,-0.04059476320966149,0.8359366852918761,0.3294070614169809,0.40857427011838676,0.013638228679107037,0.19140455533698866,-0.5675136444391056,0.054729422161412584,0.1550154196711863,-0.8867188909317805,0.0028072060676832197,0.28800694543971933,0.07166707813354534,0.8136515753298165,0.3402959051494809,0.3235771637918332,0.4798845504497012
ENSMUSG00000036817,Sun1,0.6593537616862808,0.6781353688251242,0.000006092693414171943,0.42440100825759297,-0.38946566142510575,0.024637115451593004,0.40881026748505445,-0.3582534493764238,0.2495758079344902,0.34675587665577695,-0.6105767747747894,0.04069159079039041,0.49476343208191875,-0.05327830372084141,1,0.39291898326538,-0.3974460714084843,0.4914118987738499
ENSMUSG00000035726,Supt16,0.21806735947227093,-0.21029419259258697,0.2121484461819393,0.24297562474025589,0.041551203713930285,0.8508840962039689,0.23040629055360437,-0.05351408256639001,0.9127835026816415,0.28224635418391686,0.2713247077751473,0.3331652726484969,0.29319314493743337,0.31251970584362154,0.45846749412997045,0.276829283664245,0.22667285840329265,0.5537449882211556
ENSMUSG00000027751,Supt20,0.08921358092994872,-0.4189521457549974,0.009516125946801124,0.09472516849466044,-0.25451068785399,0.1708644275173238,0.1571654082491346,0.6301323022715835,0.012603541324609854,0.14401166317278796,0.4801870558358661,0.07151602399501639,0.15316575849915445,0.5433014617233858,0.1855959768431443,0.14096606380137822,0.41883693718606363,0.28567128431281263
ENSMUSG00000038954,Supt3,0.040288014071408376,-0.6487762668963448,0.000060724519322282934,0.0603215402128543,0.2508400666010404,0.17283012221881233,0.08019168660050029,0.6545827390496912,0.008634335815404438,0.060658207697420724,0.1927691459301153,0.4750040808481684,0.042526835881255075,-0.34127970911946104,0.7302991666634422,0.06984517640837518,0.39852584490269116,0.3237574402071484
ENSMUSG00000003435,Supt5,0.4363815061670313,0.15634007667588912,0.35583915428203056,0.45281471911533466,0.2195281088591563,0.21897780664082628,0.2799629508123405,-0.5980196862175147,0.04138416498073846,0.32914986625833964,-0.3442174151228865,0.27323020025135797,0.3364114740850503,-0.2935788569326332,0.6827652581392606,0.3549665814727012,-0.21445446292681325,0.7644271249622826
ENSMUSG00000002052,Supt6,0.6496982116063796,0.39920426114241936,0.010116681261159798,0.5269591456914147,-0.11609665505192035,0.5688698610103835,0.41730569495798064,-0.4540404844479412,0.13100802395583608,0.5200650415055504,-0.10746052701257269,0.7803969023857836,0.36752867107133447,-0.6164898439123782,0.28557349896317286,0.44617991687359304,-0.33033122053854314,0.5890581026679242
ENSMUSG00000039231,Suv39h1,0.0276093205160111,-0.7845506371383468,0.0000036172929887495924,0.04173743743562865,0.12347896139478731,0.5603640215157559,0.05045769044525861,0.4024721706034944,0.14206003150459925,0.06877347811498949,0.9163217915451494,0.0003170641972074493,0.03906936954944572,-0.0025908593461547724,0.9281279602256146,0.04783916192354464,0.2996460748762635,0.47938421105659995
ENSMUSG00000017548,Suz12,0.13135249917002823,-0.3080862299235716,0.060108975602329695,0.1408014563720794,-0.13197190278768067,0.5155151885326459,0.2053061639290497,0.5134536319529746,0.04631207963446757,0.15529051358364626,0.05731627195576827,0.8492209756060036,0.22784703126623654,0.6343853322322079,0.1116146324966472,0.19518378064806213,0.40076528803680267,0.30383803850754065
ENSMUSG00000038486,Sv2a,3.1072979183651017,-0.21977274220614773,0.18541148066496788,5.215490215564744,1.0430219273555315,0.000000000005411599339001656,0.8118281980567501,-2.1848970099477922,0.0000000000007665507797859665,3.459993683965121,0.022918503839555182,0.9309652646243983,0.6845783336982524,-2.3591904221551805,0.000010274679477333265,0.38303222313451407,-3.205183619251664,0.0000000008398307267329812
ENSMUSG00000051111,Sv2c,0.06475079750067855,-1.3347859973670317,0.00000000000000008118374564499189,0.2753442169741427,2.4876364685997876,0.000000000000000000000000000000000000000000000000000000000015146409249999572,0.02986271475331632,-2.1521605300872064,0.00000000003176698744503576,0.026546562552385942,-2.3166229984418027,0.000000000008733557730520736,0.025930997488570168,-2.2718713518065736,0.00012717047172256738,0.00829212140008107,-3.8931972346131696,0.000000000187842582808186
ENSMUSG00000024236,Svil,0.029182589059381567,-2.641577514500067,0.000000000000000000000000000000000000000000000000000000008297243770254395,0.06193421028856396,-1.256914102030715,0.00000000000011916539824944677,0.2318221951324254,1.1057733765956943,0.0000018795360603663567,0.1936661143718104,0.7850100946800342,0.0016315170086667469,0.5037528445446231,2.257409733790899,0.0000000000004570385595747397,0.7360852381302735,2.960276686682093,0.0000000000000000000000000013140525660204167
ENSMUSG00000003824,Syce2,0.007125981049383871,0.35837035172559073,0.10081348941849098,0.005682742171548336,-0.17733181055026304,0.5304631852448006,0.007723115884478359,0.37638868361039535,0.314702394798473,0.0027509391245995793,-1.1835419785180123,0.007075643587090093,0.00622343939725684,0.08034830367406443,0.9065897880113649,0.005102843938511428,-0.207198198389988,0.904417898112634
ENSMUSG00000027855,Sycp1,0.0007403616674684541,-0.46069165410967905,0.3318447003411463,0.0006527474115967683,-0.6248371160981296,0.23905965048500227,0.0011584673826717537,0.5067628603508965,0.6014099760174952,0.0027509391245995793,1.9503137682167786,0.00035042130071544165,0.0006914932663618711,0.14227605281726596,1,0.0003189277461569643,-0.583618790539596,0.7329896558868217
ENSMUSG00000020059,Sycp3,0.0030848402811185587,-0.18618446383193543,0.5170510926789349,0.0037628968433225467,0.2666050804217246,0.3658980578352009,0.0015446231768956717,-1.0867111402257787,0.035771318688167304,0.006464706942809011,1.1164866347979823,0.0018185216289532448,0.0006914932663618711,-1.7376474951909824,0.08680781508550427,0.0022324942230987498,-0.41616204468803275,0.688866108963098
ENSMUSG00000021457,Syk,0.024709570651759657,-1.0305851329250917,0.000000001583086866121882,0.009791211173951524,-2.4770791337844518,0.000000000000000000000000000000000035624634371380813,0.19590970626960102,3.0829352787449937,0.00000000000000000000000000000000000000000000000000008319898056277386,0.018156198222357225,-1.206427244234935,0.00043571721041520714,0.06776634010346337,0.8052919228602575,0.05302407500249304,0.08770513019316517,1.2094148689823525,0.000809756674746721
ENSMUSG00000037217,Syn1,3.996318038980659,1.2232275448808303,0.000000000000000060340802115052,2.498333122526784,-0.11913046269767902,0.5551924444861018,0.8552063656079036,-1.7297180187225454,0.000000005210633439311424,0.758296369695874,-1.9012009214295542,0.0000000007291574787335057,0.8304834129006072,-1.7068724976087917,0.001011395002038892,0.32339273460316176,-3.080867334901237,0.0000000027445307383005816
ENSMUSG00000009394,Syn2,2.182647892502625,0.9268318952164054,0.00000000033083717018481906,1.7334667437616296,0.21825070488682474,0.21957342888902281,0.6542766340133916,-1.3508236608467596,0.0000032901282868431167,0.31044348021106255,-2.449709311848241,0.00000000000002842253184609464,0.4041778141885137,-1.9966396753123743,0.00014734031450016027,0.13777678633980855,-3.560313944447334,0.00000000019762847024091842
ENSMUSG00000059602,Syn3,0.21745039141604722,0.5165690847433151,0.0008236732128213529,0.22692571779628828,0.5482449725440799,0.00069724552937345,0.0697654801564545,-1.4466091150257396,0.0000019328202799941595,0.06946121289613938,-1.4466425493655035,0.000003858947541135086,0.04079810271535039,-2.160634815899724,0.00017105770133277746,0.027427786169498928,-2.736813982888125,0.000000546819392574606
ENSMUSG00000032423,Syncrip,0.392946955008882,0.2245327179508454,0.1701140559313136,0.3090950978443521,-0.3125766390259752,0.07875016481448796,0.40984001626965155,0.21179615922423833,0.4628884356793597,0.3308004297330994,-0.13076248432009363,0.7203503092519538,0.37202337730268664,0.05252990516154976,0.9260250193097268,0.3600694254112127,0.0035840833932181404,0.9984284979639654
ENSMUSG00000096054,Syne1,0.6169680562237118,-0.5755528510186778,0.00022127940794693609,0.9481348137975882,0.39279086242008365,0.017617230483740677,1.4967398584119058,1.0550723290360677,0.000004268397986348234,0.17991141874881247,-2.2530567737772933,0.0000000000013856910027976558,1.5641577685105523,1.0275838554188836,0.007103484867883777,0.37091296878054947,-1.1324785090469938,0.01892595933969004
ENSMUSG00000019737,Syne4,0.03584584406659765,-0.0015701257564098015,1,0.04457880852140283,0.49515599213318673,0.004413074653020995,0.03501145867630189,-0.03431356589535017,1,0.014855071272837727,-1.3420477377686888,0.00006018258243129267,0.011409638894970873,-1.6472895557968101,0.0073400720084652055,0.03731454630036482,0.07046909833730641,0.8205426217569052
ENSMUSG00000007021,Syngr3,0.7509735180355019,0.2512085026063616,0.11970085215944433,1.0160589415102166,0.9770181409491129,0.00000000014513449558814375,0.18921633916971978,-1.9529910693202086,0.00000000009053149922288353,0.15515296662741626,-2.2384114580026098,0.000000000001784325108684862,0.16180942432867784,-2.1093165450789075,0.00018063975103001112,0.06282876599292196,-3.481712397212542,0.0000000004942368556126289
ENSMUSG00000090935,Synj2bp,0.1127817606776945,-0.26922959799731894,0.10592039443404075,0.15750411072764375,0.4997368034031986,0.002306697747522617,0.1047769388327564,-0.2969108456940037,0.40680953547838883,0.08624194155619681,-0.5961492890364841,0.06316254985536959,0.15351150513233539,0.29352887579926357,0.4939909490360351,0.1329928701474541,0.07814896481877787,0.7907769674410137
ENSMUSG00000043079,Synpo,0.5086901623564504,1.8804794117603438,0.00000000000000000000000000000000000027334899952295763,0.16195815188912757,-1.1161729924744748,0.0000000000232520303772766,0.08379580734659019,-1.8919273722309629,0.0000000009154529769076105,0.09903380848558485,-1.6366575610126302,0.00000018506494168998589,0.13103797397557457,-1.1682171470078127,0.0437044323068102,0.1722209829247607,-0.7693155197173951,0.17856480976824773
ENSMUSG00000050315,Synpo2,0.01125966702608274,-5.156804081015828,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007668011035934255,0.582596263303398,2.9026483343061455,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000016520782623028477,0.14171917648017787,-0.8416279246978455,0.004081673373550909,0.09366947719261567,-1.461072272194937,0.0000033649735033867642,0.47885908695559576,1.0318520631236157,0.007752586290795826,0.20220019106351536,-0.27439492222133666,0.7751870734208609
ENSMUSG00000031144,Syp,4.174652655632123,0.7751745872214864,0.00000017600169825947346,3.9364892579007225,0.511147425835301,0.0014089921944703508,0.6564648501806605,-2.3795147321868018,0.000000000000013310228718165929,0.6562365281732296,-2.3719544022439303,0.00000000000012106006368752299,0.6289131257561218,-2.365501165527163,0.000009877230333827444,0.2251629887868168,-3.8571393921050543,0.000000000011465637741992472
ENSMUSG00000027887,Sypl2,0.025264841902360998,0.24580865932947749,0.17642262208556814,0.005605948358419304,-2.47472675897916,0.00000000000000000000000000000001364497671401956,0.09447945098678526,2.6386905985514257,0.000000000000000000000000000000000037076537561572996,0.006052066074119075,-1.9929245819225994,0.00000011037836412159654,0.013829865327237421,-0.7161093417637989,0.34473172942812713,0.01275710984627857,-0.8371421269618002,0.19571776058736162
ENSMUSG00000026452,Syt2,0.06317752895730809,-1.629599267702643,0.0000000000000000000000035687998417372536,0.32368592233886806,2.6120103904227703,0.0000000000000000000000000000000000000000000000000000000000000000037779806048240786,0.04106123278580994,-1.8885900102787052,0.0000000020196329210310477,0.04387747903736329,-1.7829087411692082,0.000000032838755853541315,0.03492040995127449,-2.046514779164327,0.00041383816577863526,0.014032820830906428,-3.355469003011689,0.000000006409966455538939
ENSMUSG00000024261,Syt4,0.965400765976053,0.8505467426244646,0.000000009718364159509367,0.8689987893681212,0.45586637582825273,0.005066173279582185,0.14776895058968592,-2.383451240279657,0.000000000000014610675964353012,0.12159150930730141,-2.6612617238778373,0.000000000000001732663700232112,0.14625082583553572,-2.320425554105788,0.000044320017341286883,0.04305524573119018,-4.089304012144733,0.0000000000020959343038198033
ENSMUSG00000027849,Syt6,0.039701894417995855,-0.6216278723247362,0.00014914046258815279,0.09929440037583781,1.74857058295067,0.000000000000000000000000000047709436683661944,0.020080101299643733,-1.4679229234308941,0.000003943049836178961,0.012929413885618022,-2.109136643070981,0.0000000008779041089343091,0.00933515909588526,-2.480821576790661,0.00006132626818104356,0.005102843938511428,-3.3255746070128467,0.00000005259740891514652
ENSMUSG00000062542,Syt9,0.022395940440920737,-1.7448212285810003,0.00000000000000000000000007223395230591808,0.11077507543862804,2.100441580727239,0.00000000000000000000000000000000000000004019052492227272,0.023812940643808272,-1.2486990774326996,0.00007108764311554799,0.042777103387523455,-0.351540644295377,0.3254363770601214,0.016595838392684907,-1.7007369745657197,0.004324037981908018,0.03540097982342304,-0.6074192485061864,0.3479425471875475
ENSMUSG00000054453,Sytl5,0.011598999457005781,-2.7485448521909204,0.0000000000000000000000000000000000000000000000000000016198546581241474,0.10102226117124102,1.9213020508837775,0.00000000000000000000000000000000003192516613050325,0.02458525223225611,-1.1248339698696626,0.00035445971827151166,0.10604870325331378,1.2227851437892556,0.00000021513992206283448,0.01797882492540865,-1.5127876977110866,0.01122275387843002,0.011481398861650715,-2.158038232335981,0.0001181772763428257
ENSMUSG00000033253,Szt2,0.08807219002593486,-0.31042745728711285,0.06049367104093236,0.10628263737057969,0.11957902594319503,0.5476302021398922,0.12189651237668343,0.3115154599056207,0.27054818492876986,0.1288814979874903,0.39985411489556055,0.1437487193824493,0.07537276603344395,-0.42427038164151565,0.6153520363989008,0.08802405793932214,-0.1955580278423219,0.8855993917894117
ENSMUSG00000062327,T,0.0007712100702796397,-0.950076494848604,0.01173690702045497,0.0009983195706774104,-0.37690960265454443,0.391876890996708,0.0011584673826717537,0.053397242412952295,1,0.0022007512996796634,1.0427946842337423,0.0604585224299089,0.0044947062313521625,2.125202539458325,0.0017005774726188494,0.002551421969255714,1.284277673453058,0.11025139985184514
ENSMUSG00000069706,Taar5,0.00040102923654541266,-0.1768986881090875,0.9288283134126928,0.0004607628787741894,0.15360511404423427,0.8646548541496173,0.0005148743922985573,0.5291306733793508,0.6172970297012289,0.0004126408686899369,0.26848972824303097,0.8698768750944788,0.00034574663318093555,0.5979555365934566,0.7638135032878636,0.0006378554923139286,1.1037054278112368,0.514913954134398
ENSMUSG00000022414,Tab1,0.07548604167897113,-0.5630533717393562,0.0004041247024842825,0.09457158086840238,-0.05043665910561179,0.8329126352799437,0.13052065844768426,0.4868917606375538,0.0636635117593267,0.13837223796735884,0.5794325628961152,0.02601125170827077,0.08159620543070079,-0.25033121326551067,0.8379761892182361,0.17094527194013284,0.8678304071483454,0.01514435269649845
ENSMUSG00000061762,Tac1,0.01613371467025006,-5.064685993830215,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003814270774358757,0.9264021646820723,4.718497697164427,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008914903225498617,0.07233985211794729,-2.2910142729702985,0.0000000000025740998967061095,0.08624194155619681,-2.024013535308649,0.0000000011304705974132273,0.04460131568034069,-2.909943630312993,0.0000019168943557722613,0.01275710984627857,-4.700745067167997,0.0000000000001698407304386881
ENSMUSG00000025400,Tac2,0.019897219813214705,-2.7605659559552667,0.000000000000000000000000000000000000000000985665575431429,0.22823121261948182,3.5216631097262123,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000011398630374707561,0.023169347653435077,-2.0299875709650355,0.00000011949662178814703,0.02118223125941676,-2.153511718785576,0.00000006738351891310522,0.020399051357675196,-2.128252889563452,0.0033336006276958605,0.007654265907767142,-3.5195692992690937,0.0000008896467924071331
ENSMUSG00000030043,Tacr1,0.0026529626417619604,-3.058037879286667,0.000000000000000000000000000000000000000000000015425651987650287,0.03686103030193515,3.462704740133793,0.000000000000000000000000000000000000000000000000000000000000000000000000000000034627902881138384,0.004762588128761655,-1.6507784166355837,0.000009260566942201813,0.004951690424279243,-1.584879862360948,0.000030551973243576766,0.003803212964990291,-1.8273502981392147,0.008582963167576606,0.002551421969255714,-2.3672524442070877,0.00039567101672227217
ENSMUSG00000020081,Tacr2,0.0004627260421677838,0.8388686277492283,0.18541148066496788,0.0002303814393870947,-0.6139487999553932,0.4322076978852785,0.0003861557942239179,0.5633463887172638,0.8262386683026584,0.0002750939124599579,0.1974066301815487,1,0,-0.08011636851918169,1,0.0003189277461569643,0.8513182661769534,1
ENSMUSG00000028172,Tacr3,0.0030848402811185587,-2.0046039951883445,0.0000000000000000000025957067094212984,0.02058074191858046,2.8495183319170607,0.0000000000000000000000000000000000000000000000003076740133262113,0.0021882161672688682,-2.0151898428444595,0.000002639120761198332,0.0027509391245995793,-1.680661130261214,0.00007299377327544015,0.00311171969862842,-1.360224287711917,0.07563594744775251,0.0019135664769417856,-2.0021810778920655,0.005232968286994524
ENSMUSG00000051397,Tacstd2,0.001573268543370465,-0.18651669067068433,0.621794813207077,0.0018814484216612734,0.22255246776172655,0.5882609776990827,0.0010297487845971145,-0.6340996754889527,0.3596362051806415,0.0004126408686899369,-1.7532053428562868,0.016519550224072258,0.0013829865327237422,-0.006115787075405166,1,0.00669748266929625,2.207656391850146,0.00004090006509901566
ENSMUSG00000024218,Taf11,0.09831385975924847,0.09592798177159567,0.5958452057816362,0.10639782809027323,0.26082394735066927,0.1467454381128735,0.06757726398918563,-0.5263992085304654,0.1010844064723072,0.08789250503095655,-0.1140098521258559,0.8256543699242649,0.08021321889797704,-0.2402784010215968,0.8522478613290487,0.05326093360821303,-0.8459864350230104,0.13734665869232485
ENSMUSG00000028899,Taf12,0.11737817269656116,-0.03372784174140353,0.868807687625267,0.11803209077932152,-0.017778786765595633,0.9484376084155984,0.10490565743083104,-0.19919002949849496,0.6236405744574488,0.12778112233765046,0.11428830634924081,0.704596590193851,0.1313837206087555,0.15129737751521555,0.7041935207419824,0.14766354647067445,0.32783642201383767,0.4057992928584874
